date,amount,category,description,payment_method,is_fixed,memo,year,month
2025-04-14,38301,문화/여가,뮤지컬,카드,False,,2025,4
2025-04-03,2323,기타,기타 지출,카드,False,,2025,4
2025-04-20,2846,교통비,버스,카드,False,,2025,4
2025-04-13,23000,미용/관리,피부관리,카드,False,,2025,4
2025-04-15,23000,미용/관리,피부관리,카드,False,,2025,4
2025-04-10,100000,기타,기타,카드,False,게임,2025,4
2025-05-04,23000,미용/관리,피부관리,카드,False,,2025,5
2025-05-28,4522,기타,기타 지출,카드,False,,2025,5
2025-05-14,15000,문화/여가,영화,카드,False,,2025,5
2025-05-14,34926,문화/여가,뮤지컬,카드,False,,2025,5
2025-05-22,76817,문화/여가,뮤지컬,카드,False,,2025,5
2025-05-03,1736,교통비,버스,카드,False,,2025,5
2025-05-14,8164,식비,외식,간편결제,False,,2025,5
2025-05-26,3131,기타,기타 지출,간편결제,False,,2025,5
2025-05-22,9005,식비,카페,카드,False,,2025,5
2025-05-28,13371,쇼핑,온라인 쇼핑,카드,False,,2025,5
2025-05-12,23000,미용/관리,피부관리,카드,False,,2025,5
2025-05-05,26519,식비,배달,카드,False,,2025,5
2025-05-12,2689,교통비,지하철,카드,False,,2025,5
2025-05-25,28256,쇼핑,의류,간편결제,False,,2025,5
2025-05-28,2698,교통비,버스,카드,False,,2025,5
2025-05-01,3955,기타,기타 지출,카드,False,,2025,5
2025-05-30,6567,기타,기타 지출,카드,False,,2025,5
2025-05-28,9694,식비,배달,간편결제,False,,2025,5
2025-05-03,3324,기타,기타 지출,간편결제,False,,2025,5
2025-05-03,9691,기타,기타 지출,카드,False,,2025,5
2025-05-15,99363,문화/여가,뮤지컬,카드,False,,2025,5
2025-05-24,31258,쇼핑,온라인 쇼핑,간편결제,False,,2025,5
2025-05-06,29721,식비,배달,간편결제,False,,2025,5
2025-05-09,19519,식비,외식,간편결제,False,,2025,5
2025-05-20,125879,문화/여가,뮤지컬,카드,False,,2025,5
2025-05-25,43577,쇼핑,의류,카드,False,,2025,5
2025-05-04,28562,쇼핑,온라인 쇼핑,간편결제,False,,2025,5
2025-05-17,6053,기타,기타 지출,카드,False,,2025,5
2025-05-20,1662,교통비,버스,카드,False,,2025,5
2025-05-10,11921,식비,배달,간편결제,False,,2025,5
2025-05-10,2221,교통비,버스,카드,False,,2025,5
2025-05-16,29478,식비,외식,카드,False,,2025,5
2025-05-13,2640,교통비,지하철,카드,False,,2025,5
2025-05-17,6802,기타,기타 지출,카드,False,,2025,5
2025-05-14,15000,문화/여가,영화,카드,False,,2025,5
2025-05-28,15000,문화/여가,영화,카드,False,,2025,5
2025-05-19,23000,미용/관리,피부관리,카드,False,,2025,5
2025-05-10,40192,문화/여가,뮤지컬,카드,False,,2025,5
2025-05-06,25254,식비,카페,카드,False,,2025,5
2025-05-03,8155,기타,기타 지출,카드,False,,2025,5
2025-05-19,2370,교통비,버스,카드,False,,2025,5
2025-05-08,31827,쇼핑,온라인 쇼핑,간편결제,False,,2025,5
2025-05-17,2846,교통비,지하철,카드,False,,2025,5
2025-05-29,16448,식비,배달,카드,False,,2025,5
2025-05-08,2684,기타,기타 지출,카드,False,,2025,5
2025-05-06,49478,쇼핑,의류,카드,False,,2025,5
2025-05-06,9095,기타,기타 지출,카드,False,,2025,5
2025-05-22,23000,미용/관리,피부관리,카드,False,,2025,5
2025-05-28,23000,미용/관리,피부관리,카드,False,,2025,5
2025-05-05,8205,기타,기타 지출,카드,False,,2025,5
2025-05-21,89382,문화/여가,뮤지컬,카드,False,,2025,5
2025-05-02,24913,문화/여가,뮤지컬,카드,False,,2025,5
2025-05-21,15917,쇼핑,의류,간편결제,False,,2025,5
2025-05-15,23000,미용/관리,피부관리,카드,False,,2025,5
2025-05-17,23000,미용/관리,피부관리,카드,False,,2025,5
2025-05-15,1761,교통비,지하철,카드,False,,2025,5
2025-05-17,21308,쇼핑,의류,카드,False,,2025,5
2025-05-15,2623,교통비,버스,카드,False,,2025,5
2025-05-13,36789,쇼핑,온라인 쇼핑,간편결제,False,,2025,5
2025-05-26,31931,쇼핑,의류,카드,False,,2025,5
2025-05-18,35333,쇼핑,의류,카드,False,,2025,5
2025-05-11,15341,쇼핑,의류,간편결제,False,,2025,5
2025-05-30,6731,기타,기타 지출,카드,False,,2025,5
2025-05-05,2388,기타,기타 지출,카드,False,,2025,5
2025-05-21,23000,미용/관리,피부관리,카드,False,,2025,5
2025-05-22,44497,쇼핑,의류,카드,False,,2025,5
2025-05-17,6928,기타,기타 지출,카드,False,,2025,5
2025-05-06,24037,쇼핑,온라인 쇼핑,카드,False,,2025,5
2025-05-08,15000,문화/여가,영화,카드,False,,2025,5
2025-05-10,3164,교통비,지하철,카드,False,,2025,5
2025-05-22,16035,식비,외식,간편결제,False,,2025,5
2025-05-06,15000,문화/여가,영화,카드,False,,2025,5
2025-05-24,8170,기타,기타 지출,카드,False,,2025,5
2025-05-22,72267,문화/여가,뮤지컬,카드,False,,2025,5
2025-05-25,23000,미용/관리,피부관리,카드,False,,2025,5
2025-05-08,9749,기타,기타 지출,카드,False,,2025,5
2025-05-29,22715,쇼핑,온라인 쇼핑,카드,False,,2025,5
2025-05-15,5616,기타,기타 지출,간편결제,False,,2025,5
2025-05-31,52482,문화/여가,뮤지컬,카드,False,,2025,5
2025-05-21,41495,쇼핑,의류,카드,False,,2025,5
2025-05-09,19723,식비,배달,카드,False,,2025,5
2025-05-03,2004,교통비,버스,카드,False,,2025,5
2025-05-30,16991,문화/여가,뮤지컬,카드,False,,2025,5
2025-05-17,17253,식비,점심,카드,False,,2025,5
2025-05-12,15000,문화/여가,영화,카드,False,,2025,5
2025-05-30,8246,식비,카페,간편결제,False,,2025,5
2025-05-26,3392,기타,기타 지출,카드,False,,2025,5
2025-05-30,20481,식비,카페,간편결제,False,,2025,5
2025-05-15,2810,교통비,버스,카드,False,,2025,5
2025-05-01,13386,식비,외식,카드,False,,2025,5
2025-05-10,100000,기타,기타,카드,False,게임,2025,5
2025-06-04,3139,교통비,버스,카드,False,,2025,6
2025-06-10,17985,쇼핑,의류,카드,False,,2025,6
2025-06-21,3175,교통비,버스,카드,False,,2025,6
2025-06-03,23000,미용/관리,피부관리,카드,False,,2025,6
2025-06-20,22565,식비,점심,카드,False,,2025,6
2025-06-23,3352,기타,기타 지출,카드,False,,2025,6
2025-06-20,15000,문화/여가,영화,카드,False,,2025,6
2025-06-06,2910,교통비,버스,카드,False,,2025,6
2025-06-17,6908,기타,기타 지출,카드,False,,2025,6
2025-06-21,15000,문화/여가,영화,카드,False,,2025,6
2025-06-24,11064,쇼핑,온라인 쇼핑,카드,False,,2025,6
2025-06-08,29017,식비,카페,간편결제,False,,2025,6
2025-06-25,6447,기타,기타 지출,카드,False,,2025,6
2025-06-18,16093,식비,카페,간편결제,False,,2025,6
2025-06-23,2530,교통비,버스,카드,False,,2025,6
2025-06-26,3209,기타,기타 지출,카드,False,,2025,6
2025-06-02,5807,기타,기타 지출,카드,False,,2025,6
2025-06-29,6373,식비,배달,카드,False,,2025,6
2025-06-27,45588,쇼핑,온라인 쇼핑,간편결제,False,,2025,6
2025-06-25,22524,쇼핑,의류,카드,False,,2025,6
2025-06-28,31753,쇼핑,의류,카드,False,,2025,6
2025-06-14,18107,식비,카페,간편결제,False,,2025,6
2025-06-11,58973,문화/여가,뮤지컬,카드,False,,2025,6
2025-06-12,9507,기타,기타 지출,카드,False,,2025,6
2025-06-03,19110,식비,점심,간편결제,False,,2025,6
2025-06-11,1760,교통비,버스,카드,False,,2025,6
2025-06-22,14687,식비,카페,카드,False,,2025,6
2025-06-06,126367,문화/여가,뮤지컬,카드,False,,2025,6
2025-06-24,15000,문화/여가,영화,카드,False,,2025,6
2025-06-09,23000,미용/관리,피부관리,카드,False,,2025,6
2025-06-03,7655,기타,기타 지출,카드,False,,2025,6
2025-06-02,1808,교통비,버스,카드,False,,2025,6
2025-06-25,26140,식비,배달,카드,False,,2025,6
2025-06-19,12122,쇼핑,온라인 쇼핑,간편결제,False,,2025,6
2025-06-12,2311,교통비,버스,카드,False,,2025,6
2025-06-19,15000,문화/여가,영화,카드,False,,2025,6
2025-06-13,23000,미용/관리,피부관리,카드,False,,2025,6
2025-06-08,17434,쇼핑,온라인 쇼핑,카드,False,,2025,6
2025-06-16,9482,기타,기타 지출,카드,False,,2025,6
2025-06-07,28715,쇼핑,온라인 쇼핑,간편결제,False,,2025,6
2025-06-04,15000,문화/여가,영화,카드,False,,2025,6
2025-06-06,28375,식비,점심,카드,False,,2025,6
2025-06-22,16384,식비,카페,간편결제,False,,2025,6
2025-06-29,14828,식비,카페,카드,False,,2025,6
2025-06-26,6922,기타,기타 지출,간편결제,False,,2025,6
2025-06-07,3172,교통비,지하철,카드,False,,2025,6
2025-06-26,2561,교통비,지하철,카드,False,,2025,6
2025-06-18,23752,식비,카페,카드,False,,2025,6
2025-06-20,15000,문화/여가,영화,카드,False,,2025,6
2025-06-13,28492,식비,카페,간편결제,False,,2025,6
2025-06-25,117330,문화/여가,뮤지컬,간편결제,False,,2025,6
2025-06-11,26048,식비,배달,카드,False,,2025,6
2025-06-22,145622,문화/여가,뮤지컬,카드,False,,2025,6
2025-06-25,1814,교통비,지하철,카드,False,,2025,6
2025-06-27,15000,문화/여가,영화,카드,False,,2025,6
2025-06-11,3002,교통비,지하철,카드,False,,2025,6
2025-06-17,2131,교통비,버스,카드,False,,2025,6
2025-06-07,25809,식비,카페,간편결제,False,,2025,6
2025-06-21,29845,쇼핑,의류,간편결제,False,,2025,6
2025-06-19,3526,기타,기타 지출,카드,False,,2025,6
2025-06-27,1674,기타,기타 지출,카드,False,,2025,6
2025-06-21,23899,식비,외식,카드,False,,2025,6
2025-06-25,7825,기타,기타 지출,간편결제,False,,2025,6
2025-06-16,9938,기타,기타 지출,카드,False,,2025,6
2025-06-16,5012,기타,기타 지출,간편결제,False,,2025,6
2025-06-15,29129,문화/여가,뮤지컬,간편결제,False,,2025,6
2025-06-15,18619,식비,배달,카드,False,,2025,6
2025-06-11,15000,문화/여가,영화,간편결제,False,,2025,6
2025-06-28,3021,교통비,버스,카드,False,,2025,6
2025-06-13,18569,쇼핑,온라인 쇼핑,간편결제,False,,2025,6
2025-06-11,25842,쇼핑,의류,카드,False,,2025,6
2025-06-15,13123,식비,카페,카드,False,,2025,6
2025-06-10,17587,식비,외식,간편결제,False,,2025,6
2025-06-28,15000,문화/여가,영화,카드,False,,2025,6
2025-06-07,20442,쇼핑,온라인 쇼핑,간편결제,False,,2025,6
2025-06-16,23000,미용/관리,피부관리,카드,False,,2025,6
2025-06-01,15901,쇼핑,온라인 쇼핑,카드,False,,2025,6
2025-06-08,23000,미용/관리,피부관리,카드,False,,2025,6
2025-06-02,1653,교통비,버스,카드,False,,2025,6
2025-06-20,40840,쇼핑,온라인 쇼핑,카드,False,,2025,6
2025-06-10,100000,기타,기타,카드,False,게임,2025,6
2025-07-28,114089,미용/관리,미용실,카드,False,,2025,7
2025-07-29,15000,문화/여가,영화,카드,False,,2025,7
2025-07-25,7606,기타,기타 지출,카드,False,,2025,7
2025-07-02,23686,식비,점심,간편결제,False,,2025,7
2025-07-18,2141,교통비,버스,카드,False,,2025,7
2025-07-17,19757,식비,점심,간편결제,False,,2025,7
2025-07-27,23000,미용/관리,피부관리,카드,False,,2025,7
2025-07-05,112672,미용/관리,미용실,카드,False,,2025,7
2025-07-26,98889,문화/여가,뮤지컬,간편결제,False,,2025,7
2025-07-07,49483,쇼핑,의류,간편결제,False,,2025,7
2025-07-02,15000,문화/여가,영화,카드,False,,2025,7
2025-07-26,2520,교통비,버스,카드,False,,2025,7
2025-07-05,23000,미용/관리,피부관리,카드,False,,2025,7
2025-07-11,141750,미용/관리,미용실,카드,False,,2025,7
2025-07-20,3064,교통비,버스,카드,False,,2025,7
2025-07-17,43404,쇼핑,온라인 쇼핑,간편결제,False,,2025,7
2025-07-16,14361,문화/여가,뮤지컬,카드,False,,2025,7
2025-07-14,48253,쇼핑,의류,카드,False,,2025,7
2025-07-20,8775,기타,기타 지출,카드,False,,2025,7
2025-07-24,1841,기타,기타 지출,간편결제,False,,2025,7
2025-07-17,15000,문화/여가,영화,간편결제,False,,2025,7
2025-07-05,4968,기타,기타 지출,카드,False,,2025,7
2025-07-07,102482,미용/관리,미용실,카드,False,,2025,7
2025-07-14,49696,문화/여가,뮤지컬,카드,False,,2025,7
2025-07-14,9221,기타,기타 지출,간편결제,False,,2025,7
2025-07-28,23000,미용/관리,피부관리,카드,False,,2025,7
2025-07-23,3262,기타,기타 지출,간편결제,False,,2025,7
2025-07-22,2529,교통비,버스,카드,False,,2025,7
2025-07-11,23000,미용/관리,피부관리,카드,False,,2025,7
2025-07-30,2641,교통비,버스,카드,False,,2025,7
2025-07-22,27325,쇼핑,온라인 쇼핑,간편결제,False,,2025,7
2025-07-31,15000,문화/여가,영화,카드,False,,2025,7
2025-07-08,29504,쇼핑,온라인 쇼핑,간편결제,False,,2025,7
2025-07-23,42047,쇼핑,의류,카드,False,,2025,7
2025-07-18,81685,문화/여가,뮤지컬,카드,False,,2025,7
2025-07-29,17928,식비,점심,카드,False,,2025,7
2025-07-02,2139,교통비,버스,카드,False,,2025,7
2025-07-12,8247,기타,기타 지출,간편결제,False,,2025,7
2025-07-07,23242,쇼핑,온라인 쇼핑,간편결제,False,,2025,7
2025-07-05,17158,쇼핑,온라인 쇼핑,간편결제,False,,2025,7
2025-07-08,1831,기타,기타 지출,간편결제,False,,2025,7
2025-07-21,130518,미용/관리,미용실,카드,False,,2025,7
2025-07-14,15823,식비,외식,간편결제,False,,2025,7
2025-07-22,15000,문화/여가,영화,계좌이체,False,,2025,7
2025-07-31,2677,교통비,지하철,카드,False,,2025,7
2025-07-21,2524,교통비,버스,카드,False,,2025,7
2025-07-25,15000,문화/여가,영화,카드,False,,2025,7
2025-07-21,13877,쇼핑,온라인 쇼핑,간편결제,False,,2025,7
2025-07-18,29205,식비,배달,간편결제,False,,2025,7
2025-07-14,10760,식비,배달,카드,False,,2025,7
2025-07-06,85882,문화/여가,뮤지컬,카드,False,,2025,7
2025-07-19,24751,식비,카페,카드,False,,2025,7
2025-07-15,45605,쇼핑,온라인 쇼핑,간편결제,False,,2025,7
2025-07-28,15000,문화/여가,영화,카드,False,,2025,7
2025-07-07,39529,문화/여가,뮤지컬,카드,False,,2025,7
2025-07-21,2076,교통비,버스,카드,False,,2025,7
2025-07-01,6523,기타,기타 지출,카드,False,,2025,7
2025-07-06,153148,미용/관리,미용실,카드,False,,2025,7
2025-07-03,115076,문화/여가,뮤지컬,간편결제,False,,2025,7
2025-07-05,20645,식비,배달,카드,False,,2025,7
2025-07-09,2335,교통비,지하철,카드,False,,2025,7
2025-07-25,2096,교통비,버스,카드,False,,2025,7
2025-07-19,47544,쇼핑,온라인 쇼핑,카드,False,,2025,7
2025-07-23,25486,쇼핑,온라인 쇼핑,카드,False,,2025,7
2025-07-15,6026,기타,기타 지출,카드,False,,2025,7
2025-07-23,40779,문화/여가,뮤지컬,간편결제,False,,2025,7
2025-07-20,24473,쇼핑,온라인 쇼핑,카드,False,,2025,7
2025-07-05,2481,교통비,버스,카드,False,,2025,7
2025-07-14,9998,기타,기타 지출,간편결제,False,,2025,7
2025-07-25,132435,미용/관리,미용실,카드,False,,2025,7
2025-07-17,8319,기타,기타 지출,간편결제,False,,2025,7
2025-07-03,2838,기타,기타 지출,카드,False,,2025,7
2025-07-19,170341,미용/관리,미용실,카드,False,,2025,7
2025-07-11,2615,교통비,지하철,카드,False,,2025,7
2025-07-22,15000,문화/여가,영화,카드,False,,2025,7
2025-07-03,9361,기타,기타 지출,카드,False,,2025,7
2025-07-05,21818,식비,점심,카드,False,,2025,7
2025-07-18,15000,문화/여가,영화,카드,False,,2025,7
2025-07-24,1356,기타,기타 지출,카드,False,,2025,7
2025-07-24,24280,쇼핑,의류,간편결제,False,,2025,7
2025-07-14,16289,식비,외식,간편결제,False,,2025,7
2025-07-30,7261,식비,외식,카드,False,,2025,7
2025-07-14,10897,식비,카페,간편결제,False,,2025,7
2025-07-12,2333,교통비,버스,카드,False,,2025,7
2025-07-13,31037,문화/여가,뮤지컬,간편결제,False,,2025,7
2025-07-21,6697,기타,기타 지출,카드,False,,2025,7
2025-07-17,1810,교통비,버스,카드,False,,2025,7
2025-07-27,1056,기타,기타 지출,간편결제,False,,2025,7
2025-07-15,27069,식비,카페,간편결제,False,,2025,7
2025-07-18,23000,미용/관리,피부관리,카드,False,,2025,7
2025-07-08,15000,문화/여가,영화,카드,False,,2025,7
2025-07-09,22352,쇼핑,의류,간편결제,False,,2025,7
2025-07-26,26633,식비,외식,카드,False,,2025,7
2025-07-08,127011,미용/관리,미용실,카드,False,,2025,7
2025-07-20,6100,식비,외식,카드,False,,2025,7
2025-07-08,105798,미용/관리,미용실,카드,False,,2025,7
2025-07-08,66955,문화/여가,뮤지컬,계좌이체,False,,2025,7
2025-07-17,14478,식비,배달,카드,False,,2025,7
2025-07-19,6253,기타,기타 지출,카드,False,,2025,7
2025-07-22,44160,쇼핑,의류,카드,False,,2025,7
2025-07-09,25979,문화/여가,뮤지컬,간편결제,False,,2025,7
2025-07-21,155994,미용/관리,미용실,카드,False,,2025,7
2025-07-10,100000,기타,기타,카드,False,게임,2025,7
2025-08-02,23000,미용/관리,피부관리,카드,False,,2025,8
2025-08-26,44371,쇼핑,온라인 쇼핑,카드,False,,2025,8
2025-08-14,3444,기타,기타 지출,카드,False,,2025,8
2025-08-25,15000,문화/여가,영화,카드,False,,2025,8
2025-08-28,15000,문화/여가,영화,카드,False,,2025,8
2025-08-26,40344,쇼핑,의류,카드,False,,2025,8
2025-08-31,23000,미용/관리,피부관리,카드,False,,2025,8
2025-08-13,15000,문화/여가,영화,카드,False,,2025,8
2025-08-11,15181,쇼핑,의류,카드,False,,2025,8
2025-08-18,22483,쇼핑,의류,카드,False,,2025,8
2025-08-22,49647,쇼핑,온라인 쇼핑,간편결제,False,,2025,8
2025-08-07,29959,식비,외식,간편결제,False,,2025,8
2025-08-16,4422,기타,기타 지출,카드,False,,2025,8
2025-08-07,22453,쇼핑,의류,간편결제,False,,2025,8
2025-08-30,12949,식비,점심,간편결제,False,,2025,8
2025-08-25,2129,교통비,버스,카드,False,,2025,8
2025-08-18,104177,문화/여가,뮤지컬,카드,False,,2025,8
2025-08-17,42589,쇼핑,온라인 쇼핑,카드,False,,2025,8
2025-08-25,15493,식비,점심,카드,False,,2025,8
2025-08-14,12996,쇼핑,온라인 쇼핑,간편결제,False,,2025,8
2025-08-01,2084,교통비,지하철,카드,False,,2025,8
2025-08-10,23000,미용/관리,피부관리,카드,False,,2025,8
2025-08-11,2021,교통비,지하철,카드,False,,2025,8
2025-08-16,15000,문화/여가,영화,간편결제,False,,2025,8
2025-08-09,9005,기타,기타 지출,간편결제,False,,2025,8
2025-08-15,3756,기타,기타 지출,간편결제,False,,2025,8
2025-08-05,45818,쇼핑,의류,간편결제,False,,2025,8
2025-08-17,1619,교통비,지하철,카드,False,,2025,8
2025-08-25,5209,식비,외식,카드,False,,2025,8
2025-08-03,2998,교통비,지하철,카드,False,,2025,8
2025-08-07,2585,교통비,지하철,카드,False,,2025,8
2025-08-02,136669,문화/여가,뮤지컬,간편결제,False,,2025,8
2025-08-01,15000,문화/여가,영화,카드,False,,2025,8
2025-08-01,23000,미용/관리,피부관리,카드,False,,2025,8
2025-08-18,14394,식비,카페,카드,False,,2025,8
2025-08-26,23000,미용/관리,피부관리,카드,False,,2025,8
2025-08-30,1747,교통비,지하철,카드,False,,2025,8
2025-08-27,2275,교통비,버스,카드,False,,2025,8
2025-08-03,34448,쇼핑,온라인 쇼핑,카드,False,,2025,8
2025-08-23,15000,문화/여가,영화,카드,False,,2025,8
2025-08-21,12076,쇼핑,의류,카드,False,,2025,8
2025-08-13,134781,문화/여가,뮤지컬,카드,False,,2025,8
2025-08-23,3807,기타,기타 지출,카드,False,,2025,8
2025-08-21,96840,문화/여가,뮤지컬,간편결제,False,,2025,8
2025-08-08,11927,식비,외식,간편결제,False,,2025,8
2025-08-09,23000,미용/관리,피부관리,카드,False,,2025,8
2025-08-22,14187,식비,외식,카드,False,,2025,8
2025-08-31,23576,쇼핑,의류,간편결제,False,,2025,8
2025-08-30,1707,교통비,버스,카드,False,,2025,8
2025-08-19,25759,쇼핑,의류,간편결제,False,,2025,8
2025-08-13,46687,문화/여가,뮤지컬,간편결제,False,,2025,8
2025-08-17,6666,기타,기타 지출,카드,False,,2025,8
2025-08-08,7490,식비,점심,카드,False,,2025,8
2025-08-25,23000,미용/관리,피부관리,카드,False,,2025,8
2025-08-21,27912,쇼핑,의류,카드,False,,2025,8
2025-08-12,15000,문화/여가,영화,간편결제,False,,2025,8
2025-08-06,109633,문화/여가,뮤지컬,카드,False,,2025,8
2025-08-26,23000,미용/관리,피부관리,카드,False,,2025,8
2025-08-03,2098,교통비,지하철,카드,False,,2025,8
2025-08-23,3155,교통비,버스,카드,False,,2025,8
2025-08-24,7383,기타,기타 지출,카드,False,,2025,8
2025-08-03,10340,쇼핑,의류,카드,False,,2025,8
2025-08-25,80717,문화/여가,뮤지컬,카드,False,,2025,8
2025-08-06,2432,교통비,지하철,카드,False,,2025,8
2025-08-04,16884,문화/여가,뮤지컬,카드,False,,2025,8
2025-08-20,49193,쇼핑,의류,카드,False,,2025,8
2025-08-10,15000,문화/여가,영화,카드,False,,2025,8
2025-08-24,15000,문화/여가,영화,간편결제,False,,2025,8
2025-08-22,2329,교통비,지하철,카드,False,,2025,8
2025-08-09,2166,교통비,지하철,카드,False,,2025,8
2025-08-05,14146,쇼핑,온라인 쇼핑,카드,False,,2025,8
2025-08-14,88578,문화/여가,뮤지컬,카드,False,,2025,8
2025-08-09,13080,식비,카페,간편결제,False,,2025,8
2025-08-20,4203,기타,기타 지출,카드,False,,2025,8
2025-08-10,5221,식비,배달,카드,False,,2025,8
2025-08-26,31596,쇼핑,온라인 쇼핑,카드,False,,2025,8
2025-08-27,48954,쇼핑,온라인 쇼핑,카드,False,,2025,8
2025-08-20,23163,쇼핑,온라인 쇼핑,간편결제,False,,2025,8
2025-08-31,36099,쇼핑,의류,카드,False,,2025,8
2025-08-31,47740,쇼핑,온라인 쇼핑,카드,False,,2025,8
2025-08-09,35751,쇼핑,온라인 쇼핑,카드,False,,2025,8
2025-08-19,22879,식비,배달,카드,False,,2025,8
2025-08-31,8563,기타,기타 지출,간편결제,False,,2025,8
2025-08-26,2146,교통비,버스,카드,False,,2025,8
2025-08-27,7703,기타,기타 지출,간편결제,False,,2025,8
2025-08-21,15000,문화/여가,영화,카드,False,,2025,8
2025-08-22,1865,교통비,버스,카드,False,,2025,8
2025-08-26,7176,기타,기타 지출,카드,False,,2025,8
2025-08-19,115068,문화/여가,뮤지컬,카드,False,,2025,8
2025-08-18,23000,미용/관리,피부관리,카드,False,,2025,8
2025-08-23,22593,식비,카페,간편결제,False,,2025,8
2025-08-04,5067,기타,기타 지출,간편결제,False,,2025,8
2025-08-06,1725,기타,기타 지출,간편결제,False,,2025,8
2025-08-31,6432,기타,기타 지출,카드,False,,2025,8
2025-08-04,13478,식비,외식,카드,False,,2025,8
2025-08-15,48573,쇼핑,온라인 쇼핑,간편결제,False,,2025,8
2025-08-04,14680,식비,점심,카드,False,,2025,8
2025-08-10,100000,기타,기타,카드,False,게임,2025,8
2025-09-27,28925,식비,외식,카드,False,,2025,9
2025-09-11,39840,쇼핑,온라인 쇼핑,카드,False,,2025,9
2025-09-12,23000,미용/관리,피부관리,카드,False,,2025,9
2025-09-15,15000,문화/여가,영화,계좌이체,False,,2025,9
2025-09-11,2100,기타,기타 지출,카드,False,,2025,9
2025-09-01,16241,식비,외식,간편결제,False,,2025,9
2025-09-30,29264,식비,배달,카드,False,,2025,9
2025-09-18,2423,교통비,버스,카드,False,,2025,9
2025-09-26,15000,문화/여가,영화,카드,False,,2025,9
2025-09-06,8080,기타,기타 지출,카드,False,,2025,9
2025-09-15,24405,식비,배달,카드,False,,2025,9
2025-09-23,15000,문화/여가,영화,카드,False,,2025,9
2025-09-25,2991,교통비,버스,카드,False,,2025,9
2025-09-26,22592,식비,외식,카드,False,,2025,9
2025-09-07,39986,쇼핑,온라인 쇼핑,카드,False,,2025,9
2025-09-17,30539,쇼핑,온라인 쇼핑,간편결제,False,,2025,9
2025-09-19,39945,문화/여가,뮤지컬,카드,False,,2025,9
2025-09-20,21306,쇼핑,온라인 쇼핑,간편결제,False,,2025,9
2025-09-30,2388,기타,기타 지출,간편결제,False,,2025,9
2025-09-04,2038,교통비,버스,카드,False,,2025,9
2025-09-06,34464,쇼핑,의류,간편결제,False,,2025,9
2025-09-14,2771,교통비,버스,카드,False,,2025,9
2025-09-14,1930,교통비,버스,카드,False,,2025,9
2025-09-18,15000,문화/여가,영화,카드,False,,2025,9
2025-09-05,59046,문화/여가,뮤지컬,카드,False,,2025,9
2025-09-28,15000,문화/여가,영화,카드,False,,2025,9
2025-09-05,11393,식비,점심,카드,False,,2025,9
2025-09-14,23000,미용/관리,피부관리,카드,False,,2025,9
2025-09-14,8272,기타,기타 지출,간편결제,False,,2025,9
2025-09-19,1613,교통비,지하철,카드,False,,2025,9
2025-09-02,2112,교통비,버스,카드,False,,2025,9
2025-09-06,3148,교통비,버스,카드,False,,2025,9
2025-09-18,143904,문화/여가,뮤지컬,카드,False,,2025,9
2025-09-18,23000,미용/관리,피부관리,카드,False,,2025,9
2025-09-18,12161,식비,점심,카드,False,,2025,9
2025-09-10,6056,식비,배달,카드,False,,2025,9
2025-09-28,15700,쇼핑,온라인 쇼핑,카드,False,,2025,9
2025-09-07,29170,식비,배달,간편결제,False,,2025,9
2025-09-28,8015,기타,기타 지출,카드,False,,2025,9
2025-09-26,1671,교통비,지하철,카드,False,,2025,9
2025-09-18,23000,미용/관리,피부관리,카드,False,,2025,9
2025-09-11,29178,쇼핑,의류,카드,False,,2025,9
2025-09-28,23000,미용/관리,피부관리,카드,False,,2025,9
2025-09-09,15000,문화/여가,영화,간편결제,False,,2025,9
2025-09-08,1849,교통비,지하철,카드,False,,2025,9
2025-09-27,5055,기타,기타 지출,간편결제,False,,2025,9
2025-09-16,3329,기타,기타 지출,간편결제,False,,2025,9
2025-09-21,7786,기타,기타 지출,카드,False,,2025,9
2025-09-21,15000,문화/여가,영화,계좌이체,False,,2025,9
2025-09-17,29569,식비,점심,카드,False,,2025,9
2025-09-15,8996,기타,기타 지출,카드,False,,2025,9
2025-09-24,8511,기타,기타 지출,간편결제,False,,2025,9
2025-09-28,2037,기타,기타 지출,간편결제,False,,2025,9
2025-09-14,15000,문화/여가,영화,카드,False,,2025,9
2025-09-11,84342,문화/여가,뮤지컬,카드,False,,2025,9
2025-09-29,22690,문화/여가,뮤지컬,카드,False,,2025,9
2025-09-01,9071,식비,점심,카드,False,,2025,9
2025-09-01,122145,문화/여가,뮤지컬,카드,False,,2025,9
2025-09-29,5945,기타,기타 지출,카드,False,,2025,9
2025-09-21,33621,쇼핑,의류,카드,False,,2025,9
2025-09-22,26263,식비,카페,카드,False,,2025,9
2025-09-21,15010,식비,점심,간편결제,False,,2025,9
2025-09-14,2494,기타,기타 지출,간편결제,False,,2025,9
2025-09-07,20624,식비,외식,카드,False,,2025,9
2025-09-17,2942,교통비,지하철,카드,False,,2025,9
2025-09-01,15000,문화/여가,영화,간편결제,False,,2025,9
2025-09-28,37676,쇼핑,의류,간편결제,False,,2025,9
2025-09-03,2018,교통비,버스,카드,False,,2025,9
2025-09-24,15000,문화/여가,영화,카드,False,,2025,9
2025-09-12,14805,식비,카페,카드,False,,2025,9
2025-09-21,15000,문화/여가,영화,간편결제,False,,2025,9
2025-09-17,2703,교통비,지하철,카드,False,,2025,9
